rating,review,displayName,isVerified,isSuperReviewer,hasSpoilers,hasProfanity,score,timeFromCreation,user.displayName,user.accountLink,user.realm,user.userId,displayImageUrl,title
4.5,"It follows the Guardians 70s soundtrack method of character likability to an effective tee. This may be the most bland Ridley Scott movie,the director honed in on a simple and smart story. This also might be the movie that saves NASA. in real life.",max h,False,False,False,False,4.5,"Oct 02, 2015",max h,/user/id/77212495,RT,77212495,,The Martian
4.0,"While I liked Gravity, I didn't want to watch another version of it.  This movie is not another Gravity.  It has real dialogue, and more humor than I anticipated.  It also is, dare I say, scientifically plausible.  It still has a lot of Hollywood last second nail-biters, but at least they are relatively sound.  I also liked that, as in real life, not everything goes wrong; indeed a few things go right which also makes the story more plausible.  Overall, I thought it was a bit of fun and it was a welcome break from vampires, superheroes, and ends of the world.",John D,False,False,False,False,4.0,"Oct 02, 2015",John D,/user/id/970231897,RT,970231897,,The Martian
1.5,alright movie seen better  movies,mike w,False,False,False,False,1.5,"Oct 02, 2015",mike w,/user/id/964695957,RT,964695957,,The Martian
4.0,"The Martian is an excellent choice for those who want to see an entertaining, well acted movie with great visual effects.",matheus c,False,False,False,False,4.0,"Oct 02, 2015",matheus c,/user/id/749887452,RT,749887452,,The Martian
5.0,Future sci-fi classic.,Tom L,False,False,False,False,5.0,"Oct 02, 2015",Tom L,/user/id/912210344,RT,912210344,,The Martian
4.5,"""The Martian"" |  A-   |  Out of this world space adventure thriller exceeds expectations. Stellar cast delivers on all levels. The writing is sharp, with the right balance of drama, science and humor.  Matt Damon sprints past Johnny Depp in the Best Actor Oscar race.  The first half is A+ but the bloated third quarter drags on and on until the solid final quarter brings it all home. Eliminate 20 minutes of the completely unnecessary Chinese angle and this would've been a solid A.",Michael S,False,False,False,False,4.5,"Oct 02, 2015",Michael S,/user/id/925118466,RT,925118466,,The Martian
5.0,Making science awesome again! I loved it!,Lauren E,False,False,False,False,5.0,"Oct 02, 2015",Lauren E,/user/id/962089909,RT,962089909,,The Martian
4.5,"Overall, an amazing adaptation of the book. For the most part, it was very, very on point. It was disappointing but understandable that some parts of the book had to be cut and slightly altered for cinematography and time constraint purposes. Matt Damon is the perfect Mark Watney. I was also very, very pleased with the ending of the movie, it was much better than the book in my selfish opinion. The casting was by far the best I've seen in a long, long while. Overall, had I not read the book the day before, I would give it a high 9.5 or 10 but I decided to give it a 9 overall.",Tony W,False,False,False,False,4.5,"Oct 02, 2015",Tony W,/user/id/906384796,RT,906384796,,The Martian
5.0,"I was expecting a good movie. Instead I got a great movie! An amazingly produced, casted and executed film. This will be a classic. Ridley Scott has pulled of a gem late in his wonderful career. If experience is the key then Mr. Scott has just unlocked his mastery.",Santiago V,False,False,False,False,5.0,"Oct 02, 2015",Santiago V,/user/id/905215971,RT,905215971,,The Martian
4.5,"The Martian was not what I was expecting it to be but non the less, it was an exceptional film!  Filled with laughs, gasps, and intensity this movie not only shattered what I thought it would be, it exceeded my expectations!",Addison V,False,False,False,False,4.5,"Oct 02, 2015",Addison V,/user/id/925805899,RT,925805899,,The Martian
4.5,Matt Damon delivered some Tom Hanks performance here.,Samuel A,False,False,False,False,4.5,"Oct 02, 2015",Samuel A,/user/id/849741290,RT,849741290,https://graph.facebook.com/v3.3/723531902/picture,The Martian
5.0,"Fantastic movie.  It was well written, well acted and excellently directed.  Even though Matt Damon was on the screen most of the time alone, you never really got that feeling from the movie.  If this movie doesn't get you to be thankful for all that math, science and biology that you learned then you weren't paying attention at all.",Jeff L,False,False,False,False,5.0,"Oct 02, 2015",Jeff L,/user/id/900979742,RT,900979742,,The Martian
4.5,"An extremely entertaining, surprisingly comedic and heartwarming achievement in the message of the power of the collective human spirit.",Casey S,False,False,False,False,4.5,"Oct 02, 2015",Casey S,/user/id/790799186,RT,790799186,https://graph.facebook.com/v3.3/553671447/picture,The Martian
5.0,"I like where the current trend of sci-fi genre is heading. It was about the time to get rid of all the space ships and unnecessary technological show offs and work with something more realistic. Ridley Scott killed it, and so did Matt Damon...kind of.",Sepehr S,False,False,False,False,5.0,"Oct 02, 2015",Sepehr S,/user/id/910561932,RT,910561932,,The Martian
5.0,"And now for something positive (please excuse my sappiness in advance).  We are living in a golden-age of space movies.  From Gravity to Interstellar and now The Martian, we haven't seen space come alive like this since Apollo 13.  In 1987, I got to take a trip with my friend Nathan to Jet Propulsion Laboratories in Pasadena, CA.  I almost didn't go (had a runny nose that day).  So glad I pushed through - because on that trip I saw rockets, satellites, and the Voyager probe.  I got souvenir photos of the first pictures of Saturn that hung in my room for years.  That trip changed my life.  To be able to now watch a movie that so prominently features NASA and JPL, creating excitement for the possibilities that science, math, and creativity can provide.  That math can be cool, and anyone can do it.  That mankind has (and will continue) to accomplish great things together - this was a highlight of my year.  In a week that has seen the darker side of man, let's take a moment to celebrate what we can accomplish when we work together.  Thanks, Mr. Scott, for restoring some of my faith in humanity. [Reviewer's note = I would point you to the Rotten Tomatoes page, but it is filled with spoilers, so just go watch this movie before someone ruins it for you].  Grade A.",Leonard E,False,False,False,False,5.0,"Oct 02, 2015",Leonard E,/user/id/947302715,RT,947302715,,The Martian
4.5,It was pretty good. I think Donald Glover should have had a larger roll though. It beats some of the space movies that have come out these past few years.,Isaiah F,False,False,False,False,4.5,"Oct 02, 2015",Isaiah F,/user/id/915628376,RT,915628376,,The Martian
5.0,It's Gravity times 4 plus Guardians of the Galaxy!    Best sci-fi in 38 years!!,Jeff D,False,False,False,False,5.0,"Oct 02, 2015",Jeff D,/user/id/952641453,RT,952641453,,The Martian
4.0,"Cast Away meets Gravity, it was a cool movie.",kyle w,False,False,False,False,4.0,"Oct 02, 2015",kyle w,/user/id/935277730,RT,935277730,,The Martian
5.0,"Very entertaining presentation of Weir's novel. Damon gains nomination for best actor. The movie is exciting, funny, serious, smart and well worth seeing.",Marc W,False,False,False,False,5.0,"Oct 02, 2015",Marc W,/user/id/801699458,RT,801699458,https://graph.facebook.com/v3.3/607522053/picture,The Martian
4.5,"Brilliant! One minor disappointment, I would have enjoyed the book's ending, Mark's last words, better. But I suppose there is a limit to how many times F-word can be used in a PG-13 movie. Oh well, it was great, nonetheless.",Barbara G,False,False,False,False,4.5,"Oct 02, 2015",Barbara G,/user/id/842997104,RT,842997104,https://graph.facebook.com/v3.3/1448363487/picture,The Martian
5.0,"The best movie ever in the world! 
If you read this book it is amazing!",Schmecklefritz S,False,False,False,False,5.0,"Oct 02, 2015",Schmecklefritz S,/user/id/971778945,RT,971778945,,The Martian
3.0,Don't get why everyone raved so much about it.,Eric L,False,False,False,False,3.0,"Oct 02, 2015",Eric L,/user/id/796903877,RT,796903877,https://graph.facebook.com/v3.3/643301563/picture,The Martian
5.0,Awesome Sci-fi movie with lots of clever humor and great performances from its talented cast . Ridley scott delivers again.,Prasanth C,False,False,False,False,5.0,"Oct 02, 2015",Prasanth C,/user/id/911724998,RT,911724998,,The Martian
5.0,"Had me on the edge of my seat the entire time. Great visuals, and enough comedic relief to balance out the tension. Well done, Ridley Scott.",Sarah B,False,False,False,False,5.0,"Oct 02, 2015",Sarah B,/user/id/964638218,RT,964638218,https://graph.facebook.com/v3.3/100007504419159/picture,The Martian
4.5,"The Martian is a movie that succeeds largely on the fact that it doesn't cock up the whole idea of space travel  too badly, which in today's films is really saying something.  The Martian is actually a nice counter to other interstellar jaunts, like Gravity.  Whereas in Gravity, the film's character succeeds against improbable odds through acts of gung-ho gallantry and a shoot-from-the-hip mentality,  the main character in the Martian succeeds through calculated decision-making, robust problem solving, and shear force of will. The Martian stays true to what must certainly be the universal truths about space travel; that it is long, monotonous and process oriented, anything else is purely science fiction.",Adam P,False,False,False,False,4.5,"Oct 02, 2015",Adam P,/user/id/906137136,RT,906137136,,The Martian
4.0,"A very good movie! Matt may be nominated for best actor in this one. But it's sci fi, so you know the odds on that. :-)",Randy D,False,False,False,False,4.0,"Oct 02, 2015",Randy D,/user/id/869022540,RT,869022540,https://graph.facebook.com/v3.3/1391692716/picture,The Martian
3.0,"Three stars to its effects in the movie, the story is way too common that I didn't feel any involvement to it, and I didn't worry about the astronaut since i knew he wound make his way back no matter what.",Yifan L,False,False,False,False,3.0,"Oct 02, 2015",Yifan L,/user/id/971616935,RT,971616935,,The Martian
5.0,"The Martian was out of this world. Yes I know that is cheesy but this movie was amazing. A lot of people will compare this movie to the last years space movie Interstellar and it is definitely up to the standard and comparison. Lead by an all star cast starring Matt Damon Jessica Chastain, Kristen Wiig, Kate Mara, Michael Peña, Jeff Daniels, Chiwetel Ejiofor, and Donald Glover. Each one delivers an all star performance that form characters that you grow to love and root for. Matt Damon specifically is amazing in this movie. When a man is stranded and the only person on a planet, you can imagine emotions would be high. Damon does an incredible job of portraying those emotions and also brings forth comedic relief in an excellent form. This is a very stressful and high intensity film at times and the comedic relief was a pleasant surprise and best of all, didn't feel forced into the situation at all. The writing, the special effects and the directing (the amazing Ridley Scott) well all spectacular. This movie is over 2 hrs long but it doesn't feel like it. Time flies because you are so sucked into this movie. I honestly can't say enough good things about this movie and I don't want to give too much of the story away. Usually I try and think of some things that I might change or what they could have improved on but I am drawing a blank. You guys will just have to see it for yourself and see what you think. I would highly suggest seeing it! 

Trailer: https://www.youtube.com/watch?v=Ue4PCI0NamI

Average Man Score: 10/10",Nick W,False,False,False,False,5.0,"Oct 02, 2015",Nick W,/user/id/918311396,RT,918311396,,The Martian
4.5,"The Martian really should've been released on Christmas day. What a joy. This brilliantly written, marvelously acted, perfectly edited movie, is a fun celebration of the greatness of humanity. Who knew the great Ridley Scott possessed such great comedic timing? And Matt Damon completely kills it. This is perhaps my favorite role he's ever played.

Prepare to get all schmaltzy, this movie's got all the feels, and I love it for that. Solid A!",Cyrano D,False,False,False,False,4.5,"Oct 02, 2015",Cyrano D,/user/id/970859763,RT,970859763,https://graph.facebook.com/v3.3/112761502399943/picture,The Martian
5.0,"I love fucking science and I love this movies, is awesome. Knowledge is the great super power ever. Ps I LOVE MATT DAMON.",Neftali M,False,False,False,False,5.0,"Oct 02, 2015",Neftali M,/user/id/799874986,RT,799874986,https://graph.facebook.com/v3.3/709587262/picture,The Martian
5.0,Amazing! Tense thrill ride.,Chad M,False,False,False,False,5.0,"Oct 02, 2015",Chad M,/user/id/784754013,RT,784754013,https://graph.facebook.com/v3.3/586260621/picture,The Martian
4.5,"The Martian is a thrilling journey into the deep space anchored by 
amazing visuals, terrific humor, and great acting. In the recent past Ridley Scott had 
been struggling to make a great movie, but he went back to his basics, 
and churned out one of the better Sci-Fi movies not just of this year, 
but of the past few years. While all actors are good, this movie is the 
Matt Damon show, and he shines as a desperate man stranded millions of 
miles from home. The film will undeniably be compared to Interstellar, 
because the cast and some of the premise are similar, but these are two 
very different movies. The amazing special effects, and constant 
obstacles make this movie truly thrilling. The Martian is my favorite 
of the Space Sci-Fi movies in the recent years, more than Gravity or 
Interstellar. The Martian is truly a theater experience, so see it on 
the biggest screen you can.",TJ R,False,False,False,False,4.5,"Oct 02, 2015",TJ R,/user/id/905732248,RT,905732248,,The Martian
3.5,"Loved the book, loved the movie. Go see it. Science! Space!",Arlene S,False,False,False,False,3.5,"Oct 02, 2015",Arlene S,/user/id/847963049,RT,847963049,https://graph.facebook.com/v3.3/1153564218/picture,The Martian
3.0,"Cast away on Mars... Good, but not all that.",Sherie M,False,False,False,False,3.0,"Oct 02, 2015",Sherie M,/user/id/967661376,RT,967661376,,The Martian
5.0,"Outstanding.  Great cast and adventure story, and just enough science to make it all believable.  We saw in 3D and it just enhanced the experience, nothing obnoxious.  One of the best movies we've seen in a while.",Lowell N,False,False,False,False,5.0,"Oct 02, 2015",Lowell N,/user/id/937845439,RT,937845439,,The Martian
3.5,Terrific film!  Matt and Jessica were terrific!,Marc W,False,False,False,False,3.5,"Oct 02, 2015",Marc W,/user/id/898906828,RT,898906828,,The Martian
2.0,"This film is amazing from the first frame up until about 1:30. The way Damon survives on Mars is both intelligent and intriguing. Then when they go to predictably rescue him, the whole movie unravels. It's almost like the screenwriter asked his 5 year old child to finish the script.",Chris B,False,False,False,False,2.0,"Oct 02, 2015",Chris B,/user/id/906798354,RT,906798354,,The Martian
5.0,Somewhat predictable ending but worth every minute. A great film.,Karen H,False,False,False,False,5.0,"Oct 02, 2015",Karen H,/user/id/965018409,RT,965018409,,The Martian
4.5,"Getting psyched, less about Matt Damon, but more about what looks to be another good space movie to follow Gravity.",Randy O,False,False,False,False,4.5,"Oct 02, 2015",Randy O,/user/id/971461449,RT,971461449,https://graph.facebook.com/v3.3/1486302111688993/picture,The Martian
3.0,"I enjoyed the movie right up until our introduction to Mr. Purnell. From that point on I lost my ability to suspend my disbelieve. The suggestion that Purnell -- a twenty-something frat-boy -- needs to explain to the head of JPL how a spacecraft can get a gravity assist by orbiting a planet, insults the intelligence of the audience. And he explains this concept the way a goofy 10-year old might explain it to his 8-year old sibling, using a stapler as a spaceship and people in the room to represent planets, complete with rocket sound effects). We didn't need this comic relief. Matt Damons's character gave us just the right amount of humor in a way that was believable.

 Another complaint was that the music during the scenes in space in the last chapters took away from what could otherwise have been some powerful and memorable images. Finally, haven't we seen Jeff Daniels playing this type of role enough lately?  I'm deducting one star for having music spoil some otherwise great cinematic moments. and another star for Purnell and all the predictable and overly sentimental things going on back on planet Earth.",Steven W,False,False,False,False,3.0,"Oct 02, 2015",Steven W,/user/id/934349488,RT,934349488,,The Martian
4.5,It was one of the best science fiction films I have seen in a long time. I really enjoyed it. I only hope that we actually make it to Mars sometime in my lifetime.,Laura W,False,False,False,False,4.5,"Oct 02, 2015",Laura W,/user/id/950950710,RT,950950710,,The Martian
4.0,"The Martian had the opportunity to be great.  Boasting a fantastic cast (Matt Damon, Jessica Chastain, Chiwetel Ejiofor), an excellent premise, and top notch production, the majority of the movie was captivating.  Sadly, instead of taking itself seriously, the movie went for laughs.  The concluding scenes were over the top and stupidly dramatic and it became very evident that Hollywood had made the film.  Even with these flaws The Martian was entertaining and certainly worth a watch.  With just a little effort however, we could have been watching a masterpiece.",Samuel H,False,False,False,False,4.0,"Oct 02, 2015",Samuel H,/user/id/877771731,RT,877771731,https://graph.facebook.com/v3.3/1754495238/picture,The Martian
5.0,Excellent balance between seriousness and humor.  Must See!!,Kevin W,False,False,False,False,5.0,"Oct 02, 2015",Kevin W,/user/id/905911481,RT,905911481,https://graph.facebook.com/v3.3/1011513424/picture,The Martian
2.5,"A lot of hype for this movie, but I feel like I've seen a lot of these scenes before. It's ""Apollo 13"" meets ""Guardians of the Galaxy"" and ""Gravity,"" with a little bit of ""Moon."" It's an okay movie...should have been a kick off to summer option.",Kathy A,False,False,False,False,2.5,"Oct 02, 2015",Kathy A,/user/id/837110692,RT,837110692,https://graph.facebook.com/v3.3/721398449/picture,The Martian
4.5,One of the best films of the year,MGo O,False,False,False,False,4.5,"Oct 02, 2015",MGo O,/user/id/886899316,RT,886899316,https://graph.facebook.com/v3.3/100000219016219/picture,The Martian
5.0,"""A movie like this couldn't of come out at better time. Its smart, funny, the characters are memorable, the performances are wonderful, its an uplifting crowdpleaser that everyone should see when they feel a little down. It'll put a smile on your face.""",James E,False,False,False,False,5.0,"Oct 02, 2015",James E,/user/id/905841425,RT,905841425,,The Martian
4.5,Must watch for any space nerd. Movie is just as good & had a better ending than the book. Matt Damon is the first Space Pirate!,Imran S,False,False,False,False,4.5,"Oct 02, 2015",Imran S,/user/id/910404746,RT,910404746,https://graph.facebook.com/v3.3/532675021/picture,The Martian
4.0,"A space drama with plenty of problem solving, good acting, humor, disco music, and a feel good ending.   Usually these hit the cheesy radar for me.... And I'm plenty sure the reality of living alone on Mars would be much tougher than even what this movie portrays.  That stated the ingenuity (including duct tape!) wins you over a draws you into the survival plan.  The only thing missing was the Mr. Wilson volleyball!",Ken P,False,False,False,False,4.0,"Oct 02, 2015",Ken P,/user/id/857588434,RT,857588434,https://graph.facebook.com/v3.3/1486756229/picture,The Martian
5.0,"This movie was by far the best movie I've seen this year.  The story had very little if any holes and the casting was on point. I was a little nervous at Matt Damon in this role, but he was on top of his game.  I am probably going to see this movie again and I am suggesting it to everyone I know.",John S,False,False,False,False,5.0,"Oct 02, 2015",John S,/user/id/971777821,RT,971777821,,The Martian
4.0,"Through rain and flood and wind, we went to this movie in NC.  Was it worth it?  Yes.  We had little science nerd gripes here and there but the most important pieces of the book were in this film even if somewhat modified.  It speaks to Matt Damon's performance that it doesn't seem like he's on a planet by himself.    The science humor was right on.",Barbara C,False,False,False,False,4.0,"Oct 02, 2015",Barbara C,/user/id/901392602,RT,901392602,,The Martian
5.0,"One of the best sci fi movies in a long time. It has a no nonsense approach and do justice to every aspect. Of course there are one or two minor things that can be faulted but thats something one can ignore.
Matt Damon and every other cast is superb in performance. A good movie to be watched with entire family. Not only that, its a quite inspiring one too.",Jahangir S,False,False,False,False,5.0,"Oct 02, 2015",Jahangir S,/user/id/917500447,RT,917500447,,The Martian
5.0,Fantastic movie!! Everyone should see it!! It's amazing what can happen when everyone pulls their resources together...,Shauna Schmidt B,False,False,False,False,5.0,"Oct 02, 2015",Shauna Schmidt B,/user/id/908571426,RT,908571426,,The Martian
5.0,"great movie, enjoyed every moment of it.",Luna O,False,False,False,False,5.0,"Oct 02, 2015",Luna O,/user/id/963182954,RT,963182954,,The Martian
5.0,I think it is one of the best book adaptations ever.,Kris B,False,False,False,False,5.0,"Oct 02, 2015",Kris B,/user/id/953611662,RT,953611662,,The Martian
4.5,"A perfect adaptation of the novel. Damon's portrayal of the witty, determined, and brilliant Mark Watney is spot on.",Rich L,False,False,False,False,4.5,"Oct 02, 2015",Rich L,/user/id/790480089,RT,790480089,https://graph.facebook.com/v3.3/632117447/picture,The Martian
4.0,"Though there were chunks of the book left out that I thought were interesting and fun to read, the film did well with adapting the story to fit an appropriate length without leaving out the main points. The ""slight"" change near the end was a little irritating, but overall it was great.",Emily W,False,False,False,False,4.0,"Oct 02, 2015",Emily W,/user/id/789834933,RT,789834933,https://graph.facebook.com/v3.3/36604303/picture,The Martian
4.0,"Great visuals and accurate science which is nice to see. Great acting by all parties too, I was hoping for an interstellar type drama but unfortunately I got hit with a disney feel to the whole movie.",Lloyd S,False,False,False,False,4.0,"Oct 02, 2015",Lloyd S,/user/id/965130417,RT,965130417,,The Martian
5.0,Very good.  Solid A.,Christopher C,False,False,False,False,5.0,"Oct 02, 2015",Christopher C,/user/id/880456493,RT,880456493,https://graph.facebook.com/v3.3/719825063/picture,The Martian
5.0,"outstanding performances, cinematography is beautiful and story is tight!..I highly recommend...",Richard  B,False,False,False,False,5.0,"Oct 02, 2015",Richard  B,/user/id/942956103,RT,942956103,,The Martian
5.0,Fantastic movie! Really enjoyed it!,Dan K,False,False,False,False,5.0,"Oct 02, 2015",Dan K,/user/id/932277258,RT,932277258,https://graph.facebook.com/v3.3/100000242777987/picture,The Martian
5.0,This was one of if not the best movie I've seen so far this year.,Alonzo W,False,False,False,False,5.0,"Oct 02, 2015",Alonzo W,/user/id/971777519,RT,971777519,,The Martian
5.0,"Mom and I loved it.  3D was appropriate, not ridiculous.  Story is faithful to the book but leaving out a few details for time.  When I was a kid I wanted to be in the first crew to go to Mars.  Then the Challenger exploded and I grew older and that opportunity is gone, but there is still hope for a future generation and this movie and the book shows that going to Mars, while difficult, is something within our grasp soon, should we choose to pursue it.",Diana B,False,False,False,False,5.0,"Oct 02, 2015",Diana B,/user/id/786309032,RT,786309032,https://graph.facebook.com/v3.3/874000598/picture,The Martian
5.0,Spectacular. One of the best movies I've seen in some time.,Daniel W,False,False,False,False,5.0,"Oct 02, 2015",Daniel W,/user/id/964743568,RT,964743568,,The Martian
5.0,"Matt Damon did  an Excellent job!
Great Movie!",K G,False,False,False,False,5.0,"Oct 02, 2015",K G,/user/id/971777482,RT,971777482,,The Martian
5.0,Best movie of 2015 so far. Also Sean bean doesn't die!,Lawrence D,False,False,False,False,5.0,"Oct 02, 2015",Lawrence D,/user/id/869988072,RT,869988072,https://graph.facebook.com/v3.3/747728437/picture,The Martian
5.0,"An absolutely fantastic movie that exceeded my expectations and I read the Andy Weir book. Ridley Scott  did an impressive job with the adaptation that could have been mishandled by a lesser talent. Matt Damon became Mark Watney and owned the role. It isn't easy to find a leading man (or woman) who can keep me interested for 2 1/2 hours but Damon made it look easy. The Martian also features a strong supporting cast, top notch VFX, and they made it all look believable. The script kept the best parts of the book including Watney's sharp sense of humor. I won't go into detail because spoilers but I was very pleased with how they adapted the book. The only feat The Martian didn't pull off is getting Congress to fund an actual manned mission to Mars by NASA. If it does well enough at the box office, it just might change some minds.",Robert C,False,False,False,False,5.0,"Oct 02, 2015",Robert C,/user/id/901043860,RT,901043860,,The Martian
4.5,"A powerful, inspiring and possibly full of future awards story of Saving Matt Damon, in space!

There's one common message on this year's cinematic experience: if you find yourself at hostile sci-fi world, see Charlize Theron (Furiosa) or Matt Damon for a lovely road trip. The Martian is an uplifting castaway tale on Mars. Brilliantly executed and acted, it's a triumphant story of a man surviving on his wit and sheer positive determination on live. 

The saying ""he might as well be on the moon"" doesn't apply to Mark Watney (Matt Damon) as he's stranded on a world much farther. After a critical failure on space mission leaves him alone on Mars, he must overcome multitude of problems to keep himself and the hope of rescue alive. 

For a desolated story, The Martian is incredibly inspiring. Much of it charm depends entirely on Matt's performance, his effort keeps the movie light and humorous even though tougher times linger just steps or miles away. It probably wouldn't have worked with lesser actor, not just with the dialogues but physical transformation. He brings strangely infectious joy instead of constant wallowing. The positive and identifiable attitude of his character will translate well to audience. 

This is not only a solo mission since there's also perspectives of people working on our planet. The assembly of cast is very good. From Chiwetel Ejiofor, Sean Bean, Jeff Daniels and many others, these personalities are highly memorable. They make the arduous and lengthy process of space travel into an engaging spectacle. While not everyone has contact with the solitary astronaut, they convincingly unite on the larger-than-life endeavor. 

Visual is amazing. This is not the beast Gravity was, but when it gets going, it's utterly beautiful and also bizarrely captivating since Mars is a barren soil. At times it appears that Matt Damon walks across red desert which is so strange but still give the feeling that it probably exist somewhere. The amount of details on science is amazing, it feels like an inviting project or a trip audience could take with these characters. The bits of pop culture reference from comics or movies are icing of the frosty cake. 

The Martian is what a movie should strive to be, an amazingly told story of men against their predicament. It's incredibly inspiring, highly enjoyable and simply unworldly.",Quincy T,False,False,False,False,4.5,"Oct 02, 2015",Quincy T,/user/id/883219230,RT,883219230,https://graph.facebook.com/v3.3/100000082768311/picture,The Martian
5.0,"I was a bit hesitant to see the movie since I kept on thinking of Gravity which I did not care for.  My husband was right, it was an awesome movie.  No boring moment.  Matt Damon is an excellent actor.  I also loved the music, I am an 80s fan but the 70s disco songs rock as well!!",Cricket D,False,False,False,False,5.0,"Oct 02, 2015",Cricket D,/user/id/943655755,RT,943655755,,The Martian
4.5,"A near perfect film, with a great cast and story. Serious drama mixed with well timed humor. Really enjoyed this movie.",Matthew S,False,False,False,False,4.5,"Oct 02, 2015",Matthew S,/user/id/826571779,RT,826571779,https://graph.facebook.com/v3.3/1267462730/picture,The Martian
4.5,The book was better of course but still awesome movie,Antonio C,False,False,False,False,4.5,"Oct 02, 2015",Antonio C,/user/id/847293788,RT,847293788,https://graph.facebook.com/v3.3/1259168563/picture,The Martian
5.0,"AMAZING, A MUST SEE!",Magalie B,False,False,False,False,5.0,"Oct 02, 2015",Magalie B,/user/id/952999951,RT,952999951,,The Martian
5.0,"One of my favorite movies I have seen thus far this year.  I really like Fall, it always comes with so many good films till after Christmas.
This is a stellar film, thank you Ridley Scott for this excellent bit of humorous, thrilling, and fully entertaining bit of film making with some absolutely gorgeous set pieces and scenery.  Really great.

Matt Damon is perfect here, funny and he has to carry this movie, less so the Sandra in GRAVITY, but still an awful lot and he rocks it, one of his best in a while as well.

I have to see it again, as an asshole behind me insisted on using his cell phone to text twice, and two kids (about 12 and 14) would not shut the hell up through the entire movie, the youngest got bored and starting ripping cardboard from his snack box....what a dick, other than that...a great time, a film I recommend.",Michael D,False,False,False,False,5.0,"Oct 02, 2015",Michael D,/user/id/896658785,RT,896658785,https://graph.facebook.com/v3.3/742415700/picture,The Martian
5.0,"Best film so far a by far. A must watch 
I haven't been so anxious scared n excited watching a film in, forever. Astro geeks will love it. Everyone will love it",Jorge M,False,False,False,False,5.0,"Oct 02, 2015",Jorge M,/user/id/957746428,RT,957746428,,The Martian
4.0,"The Martian is an amazing cross between interstellar, 127 hours and gravity. it takes all the best moments from those titles and combines it into one.",Nicholas P,False,False,False,False,4.0,"Oct 02, 2015",Nicholas P,/user/id/918022642,RT,918022642,,The Martian
4.0,"One of the most entertaining movies I've seen this year...because SCIENCE! Matt Damon is excellent, supporting cast was excellent. Way to go Ridley Scott...you're back in the directing game! Beautifully shot...I recommend PDX.",Bev K,False,False,False,False,4.0,"Oct 02, 2015",Bev K,/user/id/793521521,RT,793521521,https://graph.facebook.com/v3.3/536762165/picture,The Martian
4.0,"It was a good fun watching this film, good drama and not boring (surprisingly) however 3D was once again a ripoff ...",Gomi A,False,False,False,False,4.0,"Oct 02, 2015",Gomi A,/user/id/832760612,RT,832760612,https://graph.facebook.com/v3.3/10154941601924584/picture,The Martian
5.0,Fantastic. The book was phenomenal and the movie matched it. That's pretty rare. Damon was great.  He deftly brought Mark Watney to life.,Jenny F,False,False,False,False,5.0,"Oct 02, 2015",Jenny F,/user/id/854021212,RT,854021212,https://graph.facebook.com/v3.3/1445106770/picture,The Martian
5.0,"Best all around movie I have seen in a longtime. Adventure, suspense, comedy, and you didn't even hear the F word. Hollywood can still make a smart well written, well acted with great special effects movie. Everyone will like once in a while. This is one of them. Wish I had saw it in 3D but will have to wait until the DVD!",Scott D,False,False,False,False,5.0,"Oct 02, 2015",Scott D,/user/id/970739975,RT,970739975,,The Martian
4.0,Great movie.. Book was better.  Mars effects were amazing!,Chris D,False,False,False,False,4.0,"Oct 02, 2015",Chris D,/user/id/919221174,RT,919221174,https://graph.facebook.com/v3.3/100001982894615/picture,The Martian
5.0,"Matt Damon is funny, realistic, and hopeful.",John C,False,False,False,False,5.0,"Oct 02, 2015",John C,/user/id/824256706,RT,824256706,https://graph.facebook.com/v3.3/677869854/picture,The Martian
5.0,"The Martian was out of this world...

It was kind of 'Cast Away' meets 'Big Bang Theory', but better. Extremely intelligent; incredibly remarkable and generationally realistic. While cast performances were all on point, both Matt Damon and Jeff Daniels were particularly good.",Pepper B,False,False,False,False,5.0,"Oct 02, 2015",Pepper B,/user/id/914834638,RT,914834638,,The Martian
5.0,Excellent sci-fi movie...definitely Scott's best since Alien. Damon at his best. Highly recommended viewing.,Fevzi I,False,False,False,False,5.0,"Oct 02, 2015",Fevzi I,/user/id/852518389,RT,852518389,https://graph.facebook.com/v3.3/732124350/picture,The Martian
5.0,"Everything that's being said about this movie is true. And for those of you who read the book, it captures the flavor, the heart, the humor and maintains the storyline and changes so little that it's barely noticeable. Of course a few things are left out but it's a movie and can't run for 3-4 hours. I loved everything about this movie. The acting should get award nods in the minimum and perhaps a win or two. The directing...same. If this wasn't already on your ""go see"" list, add it! (And except for some language here and there, kids old enough to understand an adult script should love it as well. I am certainly going to take my 12 year old grandson and possibly the 9 year old.) And for the feminists...the women are smart and brave but not overly so or gratuitously so. They are simply part of the incredible NASA family.. I only wish they had included the last paragraph of the book as they did in the trailer. That paragraph gave it a little more depth. But this is a minor complaint.)",Sandy B,False,False,False,False,5.0,"Oct 02, 2015",Sandy B,/user/id/851477170,RT,851477170,https://graph.facebook.com/v3.3/1120931440/picture,The Martian
